"TransactionID","AccountID","TransactionAmount","AvgTransactionAmount","HighValueStatus","Location","TransactionDate","TransactionsPerDay","AvgDailyTransactions","FrequencyStatus","LoginAttempts","AvgLoginAttempts","LoginStatus","MultiFactorScore","MultiFactorLabel"
TX000397,AC00039,416.37,302.97,NORMAL,Columbus,"2023-10-11",1,1.0,NORMAL,1,1.71,NORMAL,0,LOW
TX000496,AC00039,634.86,302.97,NORMAL,Chicago,"2023-08-10",1,1.0,NORMAL,1,1.71,NORMAL,0,LOW
TX000594,AC00039,139.57,302.97,NORMAL,Fort Worth,"2023-11-17",1,1.0,NORMAL,3,1.71,NORMAL,0,LOW
TX000597,AC00039,138.06,302.97,NORMAL,Charlotte,"2023-07-25",1,1.0,NORMAL,1,1.71,NORMAL,0,LOW
TX000824,AC00039,4.15,302.97,NORMAL,Omaha,"2023-10-19",1,1.0,NORMAL,1,1.71,NORMAL,0,LOW
TX000996,AC00039,50.29,302.97,NORMAL,Raleigh,"2023-09-18",1,1.0,NORMAL,1,1.71,NORMAL,0,LOW
TX002125,AC00039,737.46,302.97,NORMAL,Albuquerque,"2023-01-03",1,1.0,NORMAL,4,1.71,NORMAL,0,LOW
TX000351,AC00040,294.15,585.11,NORMAL,Fresno,"2023-02-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000441,AC00040,1237.56,585.11,NORMAL,Austin,"2023-11-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001145,AC00040,199.8,585.11,NORMAL,Detroit,"2023-07-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001517,AC00040,965.66,585.11,NORMAL,Raleigh,"2023-12-18",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002231,AC00040,228.4,585.11,NORMAL,Omaha,"2023-01-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000026,AC00041,7.49,164.24,NORMAL,Houston,"2023-10-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000253,AC00041,371.69,164.24,NORMAL,San Francisco,"2023-12-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000549,AC00041,124.59,164.24,NORMAL,Charlotte,"2023-05-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001066,AC00041,212.88,164.24,NORMAL,Fresno,"2023-05-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001397,AC00041,34.31,164.24,NORMAL,Philadelphia,"2023-04-28",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001638,AC00041,348.44,164.24,NORMAL,Baltimore,"2023-11-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002049,AC00041,50.28,164.24,NORMAL,Oklahoma City,"2023-02-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001376,AC00042,221.49,210.81,NORMAL,Oklahoma City,"2023-09-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001480,AC00042,336.05,210.81,NORMAL,San Antonio,"2023-04-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002217,AC00042,114.15,210.81,NORMAL,Atlanta,"2023-02-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002320,AC00042,135.94,210.81,NORMAL,Houston,"2023-01-18",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002478,AC00042,246.41,210.81,NORMAL,Detroit,"2023-05-26",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000524,AC00043,320.14,503.69,NORMAL,Milwaukee,"2023-01-31",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX000727,AC00043,729.38,503.69,NORMAL,Los Angeles,"2023-11-14",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX002117,AC00043,309.42,503.69,NORMAL,Fresno,"2023-10-18",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX002456,AC00043,655.81,503.69,NORMAL,Omaha,"2023-05-05",1,1.0,NORMAL,2,1.25,NORMAL,0,LOW
TX001172,AC00044,487.32,487.32,NORMAL,Kansas City,"2023-10-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000546,AC00045,204.56,369.02,NORMAL,San Diego,"2023-09-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000736,AC00045,244.64,369.02,NORMAL,Tucson,"2023-02-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000752,AC00045,248.95,369.02,NORMAL,San Francisco,"2023-06-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000904,AC00045,72.68,369.02,NORMAL,Seattle,"2023-07-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001073,AC00045,1074.29,369.02,NORMAL,Portland,"2023-01-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000734,AC00046,98.87,356.65,NORMAL,Detroit,"2023-01-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002418,AC00046,28.38,356.65,NORMAL,Tucson,"2023-10-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002437,AC00046,942.7,356.65,NORMAL,Boston,"2023-11-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000194,AC00047,280.57,403.05,NORMAL,Virginia Beach,"2023-01-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000224,AC00047,457.3,403.05,NORMAL,Virginia Beach,"2023-06-26",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001879,AC00047,750.95,403.05,NORMAL,Chicago,"2023-09-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002505,AC00047,123.38,403.05,NORMAL,Sacramento,"2024-01-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001707,AC00048,1283.97,534.09,NORMAL,Colorado Springs,"2023-08-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002063,AC00048,304.2,534.09,NORMAL,Indianapolis,"2023-06-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002336,AC00048,14.1,534.09,NORMAL,Louisville,"2023-12-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000326,AC00049,609.14,556.88,NORMAL,Tucson,"2023-11-23",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000669,AC00049,504.63,556.88,NORMAL,Portland,"2023-11-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000817,AC00050,24.19,203.91,NORMAL,San Diego,"2023-02-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000932,AC00050,38.81,203.91,NORMAL,Virginia Beach,"2023-04-28",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001686,AC00050,296.46,203.91,NORMAL,Dallas,"2023-11-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001758,AC00050,326.03,203.91,NORMAL,New York,"2023-05-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002291,AC00050,334.07,203.91,NORMAL,New York,"2023-08-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000595,AC00051,312.47,237.3,NORMAL,Milwaukee,"2023-05-02",1,1.0,NORMAL,4,1.75,NORMAL,0,LOW
TX001333,AC00051,186.55,237.3,NORMAL,Philadelphia,"2023-06-21",1,1.0,NORMAL,1,1.75,NORMAL,0,LOW
TX001935,AC00051,256.8,237.3,NORMAL,Charlotte,"2023-02-24",1,1.0,NORMAL,1,1.75,NORMAL,0,LOW
TX002486,AC00051,193.38,237.3,NORMAL,Memphis,"2023-07-20",1,1.0,NORMAL,1,1.75,NORMAL,0,LOW
TX000505,AC00052,3.42,141.49,NORMAL,San Antonio,"2023-09-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001054,AC00052,11.46,141.49,NORMAL,Chicago,"2023-10-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001148,AC00052,409.59,141.49,NORMAL,Albuquerque,"2023-03-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000072,AC00053,143.21,100.47,NORMAL,Dallas,"2023-01-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000129,AC00053,38.15,100.47,NORMAL,Mesa,"2023-09-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000406,AC00053,212.74,100.47,NORMAL,Seattle,"2023-12-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000807,AC00053,24.77,100.47,NORMAL,Nashville,"2023-11-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001236,AC00053,29.19,100.47,NORMAL,Nashville,"2023-01-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001241,AC00053,137.59,100.47,NORMAL,Nashville,"2023-01-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001743,AC00053,117.66,100.47,NORMAL,Memphis,"2023-08-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000478,AC00054,22.46,194.64,NORMAL,New York,"2023-05-17",1,1.0,NORMAL,1,1.22,NORMAL,0,LOW
TX000659,AC00054,101.76,194.64,NORMAL,Philadelphia,"2023-02-20",1,1.0,NORMAL,1,1.22,NORMAL,0,LOW
TX000859,AC00054,329.14,194.64,NORMAL,Sacramento,"2023-11-14",1,1.0,NORMAL,1,1.22,NORMAL,0,LOW
TX001548,AC00054,137.23,194.64,NORMAL,Fresno,"2023-04-07",1,1.0,NORMAL,1,1.22,NORMAL,0,LOW
TX001813,AC00054,67.33,194.64,NORMAL,Detroit,"2023-04-13",1,1.0,NORMAL,1,1.22,NORMAL,0,LOW
TX002080,AC00054,738.94,194.64,FLAG,Philadelphia,"2023-10-09",1,1.0,NORMAL,1,1.22,NORMAL,1,MEDIUM
TX002103,AC00054,122.85,194.64,NORMAL,Seattle,"2023-11-29",1,1.0,NORMAL,3,1.22,NORMAL,0,LOW
TX002292,AC00054,52.44,194.64,NORMAL,Raleigh,"2023-09-06",1,1.0,NORMAL,1,1.22,NORMAL,0,LOW
TX002470,AC00054,179.62,194.64,NORMAL,Tucson,"2023-11-15",1,1.0,NORMAL,1,1.22,NORMAL,0,LOW
TX000054,AC00055,169.5,188.22,NORMAL,San Diego,"2023-09-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000229,AC00055,52.01,188.22,NORMAL,Mesa,"2023-11-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000276,AC00055,386.68,188.22,NORMAL,New York,"2023-10-31",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000339,AC00055,33.89,188.22,NORMAL,Nashville,"2023-11-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002137,AC00055,299.03,188.22,NORMAL,Columbus,"2023-01-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000647,AC00056,56.89,83.11,NORMAL,Houston,"2023-02-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001417,AC00056,18.56,83.11,NORMAL,Memphis,"2023-04-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001611,AC00056,142.55,83.11,NORMAL,Kansas City,"2023-05-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002204,AC00056,168.34,83.11,NORMAL,Phoenix,"2023-06-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002258,AC00056,74.67,83.11,NORMAL,Indianapolis,"2023-05-15",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002269,AC00056,37.65,83.11,NORMAL,San Jose,"2023-09-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000028,AC00057,40.32,225.52,NORMAL,Milwaukee,"2023-03-29",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX000592,AC00057,198.62,225.52,NORMAL,Tucson,"2023-05-15",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX001106,AC00057,22.54,225.52,NORMAL,El Paso,"2023-08-29",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX001564,AC00057,598.66,225.52,NORMAL,Charlotte,"2023-01-10",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX002493,AC00057,267.48,225.52,NORMAL,Albuquerque,"2023-01-30",1,1.0,NORMAL,2,1.2,NORMAL,0,LOW
TX000640,AC00058,320.55,245.65,NORMAL,Milwaukee,"2023-05-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000876,AC00058,583.92,245.65,NORMAL,Kansas City,"2023-08-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001603,AC00058,199.14,245.65,NORMAL,Seattle,"2023-08-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002075,AC00058,170.96,245.65,NORMAL,Washington,"2023-12-28",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002106,AC00058,22.62,245.65,NORMAL,Virginia Beach,"2023-05-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002476,AC00058,152.0,245.65,NORMAL,Albuquerque,"2023-12-18",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002477,AC00058,270.39,245.65,NORMAL,Jacksonville,"2023-06-12",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001431,AC00059,344.97,148.24,NORMAL,Austin,"2023-03-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001577,AC00059,65.11,148.24,NORMAL,Nashville,"2023-09-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001828,AC00059,126.91,148.24,NORMAL,Kansas City,"2023-08-23",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002193,AC00059,55.98,148.24,NORMAL,Kansas City,"2023-09-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000033,AC00060,396.45,388.18,NORMAL,New York,"2023-09-25",1,1.0,NORMAL,3,1.5,NORMAL,0,LOW
TX001186,AC00060,74.27,388.18,NORMAL,Memphis,"2023-07-13",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX001299,AC00060,641.06,388.18,NORMAL,Colorado Springs,"2023-12-11",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX001485,AC00060,440.94,388.18,NORMAL,San Antonio,"2023-09-13",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX000775,AC00061,27.21,191.41,NORMAL,San Jose,"2023-06-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000923,AC00061,21.15,191.41,NORMAL,Columbus,"2023-11-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001110,AC00061,391.08,191.41,NORMAL,Fresno,"2023-04-28",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001115,AC00061,362.09,191.41,NORMAL,New York,"2023-02-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001447,AC00061,155.53,191.41,NORMAL,Baltimore,"2023-03-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000164,AC00062,74.86,229.94,NORMAL,Nashville,"2023-08-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001003,AC00062,476.63,229.94,NORMAL,Charlotte,"2023-07-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001926,AC00062,138.33,229.94,NORMAL,Dallas,"2023-07-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000363,AC00063,873.65,319.27,NORMAL,Oklahoma City,"2023-03-23",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX000467,AC00063,445.41,319.27,NORMAL,Fresno,"2023-11-20",1,1.0,NORMAL,3,1.2,NORMAL,0,LOW
TX000893,AC00063,523.02,319.27,NORMAL,Jacksonville,"2023-05-19",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX001126,AC00063,592.82,319.27,NORMAL,Memphis,"2023-09-14",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX001378,AC00063,116.88,319.27,NORMAL,Memphis,"2023-10-04",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX001622,AC00063,37.4,319.27,NORMAL,Raleigh,"2023-08-01",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX001664,AC00063,27.94,319.27,NORMAL,Atlanta,"2023-11-03",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX001872,AC00063,558.86,319.27,NORMAL,Austin,"2023-03-15",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX002352,AC00063,12.35,319.27,NORMAL,Fresno,"2023-02-06",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX002392,AC00063,4.39,319.27,NORMAL,Philadelphia,"2023-06-12",1,1.0,NORMAL,1,1.2,NORMAL,0,LOW
TX001937,AC00064,571.93,352.76,NORMAL,Washington,"2023-09-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002135,AC00064,50.43,352.76,NORMAL,San Jose,"2023-07-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002165,AC00064,182.42,352.76,NORMAL,Kansas City,"2023-03-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002338,AC00064,606.27,352.76,NORMAL,Louisville,"2023-06-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000841,AC00065,186.6,220.03,NORMAL,Tucson,"2023-10-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001070,AC00065,390.09,220.03,NORMAL,El Paso,"2023-10-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001924,AC00065,122.98,220.03,NORMAL,Jacksonville,"2023-07-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002011,AC00065,198.01,220.03,NORMAL,Austin,"2023-04-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002153,AC00065,202.49,220.03,NORMAL,Virginia Beach,"2023-12-28",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000124,AC00066,331.65,215.77,NORMAL,Portland,"2023-08-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002006,AC00066,347.25,215.77,NORMAL,Indianapolis,"2023-01-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002107,AC00066,126.83,215.77,NORMAL,Austin,"2023-02-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002312,AC00066,57.34,215.77,NORMAL,Atlanta,"2023-10-23",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000309,AC00067,20.28,460.63,NORMAL,Oklahoma City,"2023-07-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000519,AC00067,167.2,460.63,NORMAL,San Antonio,"2023-01-18",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000726,AC00067,1309.79,460.63,NORMAL,San Francisco,"2023-03-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001037,AC00067,888.57,460.63,NORMAL,San Antonio,"2023-06-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001428,AC00067,209.99,460.63,NORMAL,Denver,"2023-09-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001698,AC00067,172.5,460.63,NORMAL,Columbus,"2023-11-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002419,AC00067,456.05,460.63,NORMAL,Detroit,"2023-03-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000111,AC00068,1045.22,660.5,NORMAL,Columbus,"2023-11-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000853,AC00068,259.9,660.5,NORMAL,Oklahoma City,"2023-06-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001147,AC00068,958.9,660.5,NORMAL,Memphis,"2023-07-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001461,AC00068,377.97,660.5,NORMAL,Miami,"2023-11-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000008,AC00069,171.42,231.08,NORMAL,Indianapolis,"2023-05-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000373,AC00069,157.37,231.08,NORMAL,Dallas,"2023-11-15",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001404,AC00069,279.3,231.08,NORMAL,Oklahoma City,"2023-06-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002027,AC00069,8.81,231.08,NORMAL,Dallas,"2023-05-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002120,AC00069,82.01,231.08,NORMAL,Sacramento,"2023-12-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002417,AC00069,315.13,231.08,NORMAL,Omaha,"2023-12-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002503,AC00069,603.54,231.08,NORMAL,Albuquerque,"2023-04-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000004,AC00070,184.5,236.48,NORMAL,Raleigh,"2023-05-05",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX000219,AC00070,890.24,236.48,FLAG,Las Vegas,"2023-07-07",1,1.0,NORMAL,1,1.38,NORMAL,1,MEDIUM
TX000443,AC00070,293.97,236.48,NORMAL,Phoenix,"2023-11-13",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX001004,AC00070,156.58,236.48,NORMAL,Portland,"2023-09-18",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX001255,AC00070,142.19,236.48,NORMAL,Houston,"2023-06-15",1,1.0,NORMAL,4,1.38,NORMAL,0,LOW
TX001297,AC00070,93.22,236.48,NORMAL,Charlotte,"2023-04-07",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX001932,AC00070,31.19,236.48,NORMAL,Charlotte,"2023-04-25",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX002481,AC00070,99.98,236.48,NORMAL,Washington,"2023-03-30",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX000658,AC00071,443.68,506.26,NORMAL,Tucson,"2023-04-25",1,1.0,NORMAL,1,2.0,NORMAL,0,LOW
TX000686,AC00071,119.3,506.26,NORMAL,Mesa,"2023-08-28",1,1.0,NORMAL,5,2.0,NORMAL,0,LOW
TX001248,AC00071,1647.74,506.26,FLAG,Louisville,"2023-12-25",1,1.0,NORMAL,1,2.0,NORMAL,1,MEDIUM
TX001773,AC00071,78.91,506.26,NORMAL,Sacramento,"2023-03-01",1,1.0,NORMAL,1,2.0,NORMAL,0,LOW
TX001865,AC00071,156.74,506.26,NORMAL,Oklahoma City,"2023-02-24",1,1.0,NORMAL,1,2.0,NORMAL,0,LOW
TX001885,AC00071,451.31,506.26,NORMAL,Fort Worth,"2023-12-04",1,1.0,NORMAL,5,2.0,NORMAL,0,LOW
TX002209,AC00071,435.08,506.26,NORMAL,San Francisco,"2023-07-24",1,1.0,NORMAL,1,2.0,NORMAL,0,LOW
TX002360,AC00071,717.36,506.26,NORMAL,San Diego,"2023-01-02",1,1.0,NORMAL,1,2.0,NORMAL,0,LOW
TX000151,AC00072,69.4,322.25,NORMAL,Virginia Beach,"2023-07-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000448,AC00072,73.28,322.25,NORMAL,Boston,"2023-03-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001444,AC00072,645.04,322.25,NORMAL,Memphis,"2023-12-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002094,AC00072,501.3,322.25,NORMAL,San Antonio,"2023-05-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000257,AC00073,186.6,366.96,NORMAL,Washington,"2023-07-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001249,AC00073,406.81,366.96,NORMAL,New York,"2023-12-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001867,AC00073,31.06,366.96,NORMAL,Kansas City,"2023-11-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001881,AC00073,257.18,366.96,NORMAL,Los Angeles,"2023-07-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002402,AC00073,953.17,366.96,NORMAL,Raleigh,"2023-10-12",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000463,AC00074,17.45,132.37,NORMAL,Omaha,"2023-09-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000782,AC00074,101.42,132.37,NORMAL,Atlanta,"2023-04-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001377,AC00074,278.23,132.37,NORMAL,Fresno,"2023-05-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000103,AC00075,83.24,218.37,NORMAL,Fort Worth,"2023-10-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000494,AC00075,223.43,218.37,NORMAL,Dallas,"2023-02-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001009,AC00075,647.85,218.37,NORMAL,Omaha,"2023-12-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001415,AC00075,73.23,218.37,NORMAL,San Francisco,"2023-06-23",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002386,AC00075,64.12,218.37,NORMAL,Indianapolis,"2023-08-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000241,AC00076,177.08,237.15,NORMAL,Las Vegas,"2023-01-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000831,AC00076,324.04,237.15,NORMAL,Virginia Beach,"2023-07-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000909,AC00076,366.43,237.15,NORMAL,Portland,"2023-01-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001770,AC00076,168.99,237.15,NORMAL,Baltimore,"2023-05-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001913,AC00076,515.94,237.15,NORMAL,San Francisco,"2023-12-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002090,AC00076,45.9,237.15,NORMAL,Columbus,"2023-07-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002351,AC00076,61.66,237.15,NORMAL,Sacramento,"2023-02-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000184,AC00077,110.93,292.72,NORMAL,Virginia Beach,"2023-04-07",1,1.0,NORMAL,1,1.17,NORMAL,0,LOW
TX000335,AC00077,651.82,292.72,NORMAL,Indianapolis,"2023-04-14",1,1.0,NORMAL,1,1.17,NORMAL,0,LOW
TX000533,AC00077,120.24,292.72,NORMAL,Milwaukee,"2023-08-28",1,1.0,NORMAL,2,1.17,NORMAL,0,LOW
TX000826,AC00077,408.19,292.72,NORMAL,Mesa,"2023-12-15",1,1.0,NORMAL,1,1.17,NORMAL,0,LOW
TX001359,AC00077,20.62,292.72,NORMAL,Philadelphia,"2023-06-21",1,1.0,NORMAL,1,1.17,NORMAL,0,LOW
TX002145,AC00077,444.52,292.72,NORMAL,Louisville,"2023-04-04",1,1.0,NORMAL,1,1.17,NORMAL,0,LOW
TX000611,AC00078,424.7,489.52,NORMAL,Miami,"2023-01-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000779,AC00078,567.92,489.52,NORMAL,Columbus,"2023-06-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000836,AC00078,16.73,489.52,NORMAL,Omaha,"2023-11-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001076,AC00078,1156.18,489.52,NORMAL,Phoenix,"2023-09-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001331,AC00078,614.03,489.52,NORMAL,Dallas,"2023-05-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
